,date,year,month,day,author,title,article,url,section,publication
375,2017-11-27,2017,11.0,27,Ron Bousso,A BP North Sea field to test U.S. policy on Iran,"LONDON (Reuters) - A small gas field on the edge of the British North Sea could become a litmus test for U.S. policy towards Iran. London-based BP this week agreed to sell to North Sea producer Serica Energy three fields in the aging offshore basin, including the Rhum field which is co-owned by a subsidiary of Iran’s national oil company. For Serica, the $400 million deal will increase its production sevenfold. It nevertheless hinges on the British company receiving a license from U.S. sanctions enforcement authorities at a time when President Donald Trump is flexing his muscles against Tehran. For BP and its American Chief Executive Bob Dudley, selling Rhum, which BP discovered in the 1970s, removes a potential source of friction as it mends its ties with the U.S. government following the deadly 2010 Deepwater Horizon spill in the Gulf of Mexico. Rhum was shut down for most of the first half of the decade due to western sanctions on Tehran before resuming normal operations in 2016 following a landmark nuclear deal between Iran and the world’s top powers. Because of the Iranian involvement, BP needs a license from the U.S. Treasury’s sanctions enforcement arm - the Office of Foreign Asset Control (OFAC) - allowing U.S. nationals and companies to take part in the field’s operations. The license was renewed in September, a month before Trump sought to reverse the U.S. position on the nuclear deal with Iran. Serica will apply for its own license in the coming months, Tony Craven Walker, Serica’s Executive Chairman, told Reuters. “Getting an OFAC license for Serica to assume operatorship of Rhum is part of the conditions of the transaction with BP,” Walker said. OFAC did not immediately respond to a request for comment. BP, founded more than a century ago as the Anglo-Persian oil company, will lobby the British government to lend its support in requesting the U.S. administration to grant the license to Serica, according to a source at BP. Though not a prerequisite to operate the field, the license is needed as a back-up in case of an emergency that requires U.S. equipment and companies, Walker said. “Given the nature of the operations and our intentions to meet the same obligations as BP we don’t foresee any reason for the license not to be granted,” Walker said. France’s Total, which recently opened an office in Washington, is also closely monitoring the U.S. position on Iran which could decide the fate of its plans to develop a huge offshore gas field in Iran. SNAP-BACK Things could change quickly after Trump’s decision in October not to certify that Tehran is complying with the nuclear deal. The ball now lies in the court of the U.S. Congress, which will decide next month whether to reimpose economic sanctions on Tehran that were lifted under the agreement. “A snap-back of U.S sanctions is a risk,” Walker said. “But it does not necessarily impact our operations in Rhum unless the European Union and UK also implement a snap-back and there is no indication that this is likely to occur.” Serica board member Jeffrey Harris, a U.S. citizen, stepped down in order to guarantee it does not violate U.S. sanctions still in place that ban Americans from dealing with Iran. Serica hopes to complete the acquisition of the Bruce, Keith and Rhum fields from BP by mid-2018. The deal will increase its production to around 21,000 barrels of oil equivalent per day, of which around 85 percent is gas. Serica and its partner, Iranian Oil Company, plan to renew drilling of a third well at the Rhum field next year, Walker said. After being forced to shut down in 2010 when Western nations imposed sanctions on Tehran over its nuclear program, Rhum resumed production in 2013 when Britain agreed to set up a temporary management scheme whereby all revenue due to Tehran would be held until sanctions were lifted. Following the removal of European Union and United Nations sanctions on Iran in January 2016, the temporary management scheme ceased but BP still obtained an OFAC license. Additional reporting by Jonathan Saul in London; editing by Giles Elgood",https://www.reuters.com/article/us-usa-iran-bp/a-bp-north-sea-field-to-test-us-policy-on-iran-idUSKBN1DR0K5,Commodities,Reuters
376,2017-06-20,2017,6.0,20,,"Exxon, BP support Republican elders' climate proposal","BOSTON (Reuters) - Major oil companies like Exxon Mobil (XOM.N) and BP Plc (BP.N) have thrown their support behind a carbon tax plan proposed by a group of elder Republican statesmen, according to an advertisement published in the Wall Street Journal on Tuesday. The corporate support for the plan, which would impose a $40 tax on each ton of carbon dioxide produced, follows a decision by President Donald Trump to pull the United States out of the Paris Climate Agreement, a global pact that fights climate change by slashing emissions from burning fossil fuels. “This plan would achieve significantly greater emissions reductions than all current and prior climate regulations, while helping America’s businesses and workers get ahead,” according to the advertisement from the Climate Leadership Council. The ad bore the corporate symbols of companies such as Exxon, BP, Shell (RDSa.L), Total (TOTF.PA), GM (GM.N), Johnson & Johnson (JNJ.N), and PepsiCo PEP.N. The Climate Leadership Council proposal was co-authored by James Baker, secretary of state during the administration of George H. W. Bush, and George Shultz, secretary of state under Ronald Reagan. The proposed $40 per ton tax on carbon would rise in price over time, and revenues would be paid into the Social Security Administration. While the plan echoes past attempts by parts of the Republican Party to address climate change, it could be a non-starter. Trump has expressed doubt over the existence of climate change and has said efforts to fight it put the United States at a competitive disadvantage. A White House official did not immediately respond to a request for comment. The administration has previously said a carbon tax is not under consideration. An overwhelming majority of scientists believe that burning fossil fuels drives global climate change, has raised sea levels and triggered more frequent and powerful storms. Oil giants like Exxon and BP have been criticized for their roles in contributing to climate change through the production and marketing of fossil fuels. Still, in recent years, they have supported government efforts to regulate emissions, including through the Paris climate deal agreed by nearly 200 nations in 2015. Exxon Chief Executive Darren Woods had repeatedly urged Trump to keep the United States in the Paris deal, saying the country’s abundant reserves of low-carbon natural gas made it well-placed to perform within the agreement. The full plan carbon tax plan can be seen at www.clcouncil.org/ Writing by Richard Valdmanis; Editing by Bernadette Baum",https://www.reuters.com/article/usa-carbon-tax-idUSL8N1JH4HC,Environment,Reuters
377,2017-11-20,2017,11.0,20,"Sonali Paul, Diadie Ba, Clara Denina",BP seeks stake in Cairn Energy Senegal assets: sources,"SYDNEY/LONDON (Reuters) - Oil exploration company Cairn Energy (CNE.L) is in talks with BP to sell a 30 percent stake in its deepwater SNE field offshore Senegal, which could be valued at around $600 million, banking sources and a Senegal oil ministry source said. “We are aware that BP wants to acquire a stake in Cairn Energy, but they are awaiting validation by the state (of Senegal),” an adviser to Senegal’s oil minister, who declined to be named, told Reuters by telephone. He had no further details. However, Mamadou Faye, director of Senegal’s state oil firm Petrosen, said no formal request had yet been made by the companies. “There is no substance to reports concerning Cairn’s assets in Senegal,” a Cairn spokesperson said. BP (BP.L) declined to comment. Cairn’s share price rose around 5 percent on Tuesday, BP’s was up around 1 percent. Oil majors have been increasingly homing in on the waters off Senegal, as well as neighbors Mauritania and Gambia, where they suspect hundreds of millions of barrels lie. A deal would further boost BP’s position in Senegal following a joint venture with Kosmos Energy in December last year, which revealed a major gas discovery in May. BP also has investments in two other offshore fields there. Senegal and Mauritania are two areas BP is targeting over the next decade and it plans to spend billions in the Tortue LNG project which is expected to produce its first gas in 2021. The deepwater SNE project is the first oil development in the West African nation. Cairn shares the project with Australia’s Woodside (WPL.AX) and FAR Ltd (FAR.AX). The companies expect to start producing by 2021. Woodside, Australia’s biggest independent oil and gas producer, bought a 35 percent stake from ConocoPhillips last year for up to $430 million, or $2.20 a barrel based on reserves of 561 million barrels at the time, before these were upgraded to nearly 650 million barrels. FAR Ltd has said the project could start producing before 2021, and at a higher rate than flagged before. Oil majors including Total SA and China’s CNOOC Ltd have also been investing in the waters off this part of the West African coast. Additional reporting by Ron Bousso in London; Writing by Tim Cocks; Editing by Mark Potter",https://www.reuters.com/article/us-senegal-bp-cairn-energy/bp-seeks-stake-in-cairn-energy-senegal-assets-sources-idUSKBN1DK2E7,Deals,Reuters
378,2016-05-31,2016,5.0,31,"Marianna Parraga, Sarah McFarlane",Oil tankers in limbo as Venezuela's PDVSA fails to pay BP: sources,"HOUSTON/LONDON (Reuters) - Four tankers carrying over 2 million barrels of U.S. crude are stuck at sea and cannot discharge at a Caribbean terminal because Venezuela’s PDVSA has not yet paid supplier BP Plc, according to two sources and Thomson Reuters vessel tracking data. The cargoes are part of a tender Petroleos de Venezuela [PDVSA.UL], known as PDVSA, awarded in March to BP and China Oil. The deal was to import some 8 million barrels of West Texas Intermediate (WTI) crude so Venezuela could dilute its extra heavy crudes and feed its Caribbean refineries. While three cargoes for this tender were delivered in April, seven other vessels, including BP’s four hired ones, are waiting to discharge, leaving up to 3.85 million barrels of WTI in limbo. PDVSA did not immediately respond to a request for comment. The company’s cash crunch, which also affected its oil imports late last year, have added to a backlog of tankers since March due to malfunctioning loading arms at Jose, Venezuela’s main crude port. PDVSA initially offered to pay for the imports with Venezuelan oil, but negotiations for those swaps failed as the proposed loading windows and crude grades did not work for BP, a source close to the talks said. Amid low crude prices, declining exports and a brutal recession at home, PDVSA has since 2015 delayed payments to suppliers. As a result, service firms including Schlumberger, Halliburton and Petrex have curtailed operations in the OPEC country. The payment delays are also raising questions about who will pay for demurrage, or the daily costs for delays. Three of the BP tankers have been anchored for over 30 days. As China already lifts Venezuelan crude as part of broader oil-for-loans deals, its companies have agreed on swaps for this tender, the sources said. Issues with loading arms to receive tankers at Jose port have doubled wait times for shippers since March. PDVSA said in a statement that installation of replacement equipment in the port’s southern dock were successfully concluded on Tuesday. Some 30 dirty tankers are currently waiting around PDVSA’s ports in Venezuela and Curacao. PDVSA has become one of the largest buyers of U.S. crude since last month even with a narrow arbitrage that makes most exports unattractive, analysts have said, but payment delays could stymie its bid to continue imports. Reporting by Marianna Parraga in Houston and Sarah McFarlane in London, with additional reporting by Alexandra Ulmer in Caracas; Editing by Cynthia Osterman, Toni Reinhold",http://www.reuters.com/article/us-oil-pdvsa-bp-idUSKCN0YM2OX,Commodities,Reuters
379,2018-10-19,2018,10.0,19,,"Aker BP q3 operating profit beats forecast, spending falls","OSLO, Oct 19 (Reuters) - Aker BP’s third-quarter operating profit rose more than expected, helped by a boom in oil prices, the Norwegian oil firm said on Friday, while reducing planned capital and exploration spending. Earnings before interest and taxes (EBIT) rose to $548 million from $219 million in the same quarter a year ago, beating the $521 million expected by analysts in a Reuters poll. The company slightly reduced its 2018 capital spending guidance to $1.25 billion from $1.3 billion, and exploration spending to $400 million from $425 million, while maintaining its production guidance at 155,000-160,000 barrels of oil equivalents per day. Aker BP, 30 percent owned by BP will pay a dividend of $0.31 per share for the quarter, in line with expectations and stable from the previous quarter. Reporting by Nerijus Adomaitis, editing by Ole Petter
Skonnord",https://www.reuters.com/article/aker-bp-results/aker-bp-q3-operating-profit-beats-forecast-spending-falls-idUSL8N1WY4U0,Financials,Reuters
380,2016-03-04,2016,3.0,4,"Dmitry Zhdannikov, Ron Bousso",BP boss gets 20 percent rise in total pay despite firm's $6.5 billion loss,"LONDON (Reuters) - BP (BP.L) Chief Executive Bob Dudley’s total pay rose 20 percent to nearly $20 million in 2015, a year when the oil major settled most of its U.S. oil spill litigations but also posted a record loss as crude prices plummeted. BP has slashed thousands of jobs and sharply cut investments over the past year in the face of the market downturn, while reaching a landmark $20 billion settlement to resolve most claims from its deadly 2010 Gulf of Mexico oil spill. Dudley’s pay has risen steadily since he took office following the spill and has become a regular point of tension with shareholders. The firm’s annual shareholder meeting is scheduled for April. Last month BP reported a $6.5 billion loss for 2015 as its underlying replacement cost profit, its definition of net income, dropped to $5.9 billion in 2015 from $12.1 billion the previous year. BP argues it needs to remain competitive and its remuneration is lower than most U.S. rivals. In its annual report on Friday, BP said executive directors received no increase in base salary in 2015 and that senior leadership would not see salary increases this year either. Dudley’s total pay was boosted by a payment to his U.S. pension scheme and that rise stems from deferred bonus payments, the company said. Ann Dowling, chair of BP’s remuneration committee, said the company delivered strong operating and safety performances throughout 2015. The company’s operating cash flow and underlying replacement cost profit were both well ahead of targets set for 2015, BP said. “The oil price is outside BP’s control, but executives performed strongly in managing the things they could control and for which they are accountable. BP surpassed expectations on most measures and directors’ remuneration reflects this,” Dowling said in the report. BP said that while industry costs had come down sharply following the near 70 percent decline in oil prices over the past 20 months, “this will be a tough period of intense change for the industry as it adapts to this new reality.” BP has said it expects oil prices to remain low in the near term. Chairman Carl-Henric Svanberg said in the current low oil price environment BP aimed to ensure it covered capital expenditure and shareholder distributions with operating cash flow. “We anticipate that all the actions we are taking will capture more deflation and drive the point of rebalance to below $60 per barrel,” he said. BP’s oil and gas proved reserve replacement ratio dropped for a second year to 61 percent, compared with 63 percent in 2014, indicating that the company has not discovered or acquired sufficient reserves to offset production and the natural decline of wells. The fall was due to a low number of final investment decisions adding new projects and reduced activity in Alaska and the U.S. Lower 48” states, BP said. Reporting by Dmitry Zhdannikov; Editing by Mark Potter and Elaine Hardcastle",http://www.reuters.com/article/us-bp-ceo-pay-idUSKCN0W61N3,Business News,Reuters
381,2016-02-02,2016,2.0,2,,European equities bruised by BP and weak oil prices,"LONDON, Feb 2 (Reuters) - European equities fell for a second straight session on Tuesday as crude oil prices slipped again on oversupply concerns and companies such as oil major BP disappointed on the earnings front. BP shares fell 6.8 percent, the top decliner in the pan-European FTSEurofirst 300 index, after reporting an annual loss of $6.5 billion in 2015, its worst in at least 20 years as it struggled with a sharp downturn in the oil market. The STOXX Europe 600 Oil and Gas index dropped 2.1 percent, putting pressure on the FTSEurofirst, which was down 0.5 percent in early trading after closing 0.2 percent weaker in the previous session. However, some companies advanced after reporting encouraging results. Shares in Danske Bank rose 4 percent after reporting a forecast-beating pretax profit in the fourth quarter, thanks to higher trading income. The bank also plans to launch a share buy-back programme. (Reporting by Atul Prakash; Editing by Sudip Kar-Gupta)",http://www.reuters.com/article/europe-stocks-idUSL8N15H17G,Market News,Reuters
382,2017-10-31,2017,10.0,31,,BP expects oil prices of $50-$55/bbl next year: CFO,"LONDON (Reuters) - BP is working on an assumption oil prices will average $50 to $55 a barrel next year as global inventories gradually return to normal levels, Chief Financial Officer Brian Gilvary said on Tuesday. An agreement reached between OPEC and other major oil producing nations to limit output in order to reduce a glut is having an impact, Gilvary said, but he did not expect oil prices to remain at their current levels above $60 a barrel. “By the end of next year we will be back at a more normal stock level. It will continue to be bumpy into next year and I wouldn’t be assuming those levels of prices for next year,” Gilvary told Reuters in an interview after BP report a doubling of profits in the third quarter. “I think $50-$55 is a pretty good working assumption for next year,” he said. BP’s operations will be able to generate profit next year at $50 a barrel and perhaps $45 a barrel, he added. In the longer term the company is working to reduce its breakeven level to $35 a barrel, he said. Reporting by Ron Bousso; editing by Jason Neely",https://www.reuters.com/article/bp-oil/bp-expects-oil-prices-of-50-55-bbl-next-year-cfo-idUSL8N1N61PI,Commodities,Reuters
383,2018-08-02,2018,8.0,2,,BP offloads oil cargo to Shandong refiner after two-month delay on water - sources,"BEIJING (Reuters) - Oil major BP has started discharging about 1 million barrels of Angolan crude to a Chinese independent refiner, after holding the oil on water for two months due to slowing demand from private refiners, sources said on Thursday. The Mercury Hope supertanker, chartered by BP and carrying about 2 million barrels of Angolan oil, offloaded part of the cargo in late May at Qingdao and has since been at sea in nearby waters, said the sources with knowledge of the matter. The tanker began offloading the remaining part of its cargo to Shandong Qingyuan Group, a privately-controlled refiner based at Linzi, Shandong province, late on Wednesday. The group, which operates a 104,000 barrels per day refiner, is a regular customer of BP which has expanded its crude oil marketing to Chinese independent refiners since 2015 after China opened crude oil imports to nearly 40 local plants. Mercury Hope is one of four supertankers that BP brought to China carrying Angolan oil several months ago, but which have been held up or delayed off China’s east coast, unable to fully discharge oil due to slowing buying from private refiners. BP did not respond to a request for comment. An official at Shandong Qingyuan’s management office said she was not in a position to comment. In early July, BP discharged nearly 1 million barrels of oil from Texas, another of the four tankers, also to Qingyuan. Qingyuan, one of China’s largest independently run lubricant producers, has received an annual crude import quota of 4.04 million tonnes for the last two years. Shippers and oil traders said it was not unusual for producers like BP to ship cargoes before finding a buyer, but having cargoes orphaned for two months was less common. Reporting by Chen Aizhu; editing by Richard Pullin",https://www.reuters.com/article/us-china-bp-oil-independents/bp-offloads-oil-cargo-to-shandong-refiner-after-two-month-delay-on-water-sources-idUSKBN1KN0IR,Commodities,Reuters
384,2017-04-06,2017,4.0,6,,BP to develop Indonesian retail fuel business with AKR Corporindo,"JAKARTA (Reuters) - Oil major BP has signed an agreement with Indonesian petroleum and chemicals logistics company AKR Corporindo for the joint development of a “differentiated” domestic fuel retail business, BP said in a statement. The joint venture will form a company, PT Aneka Petroindo Raya, which will operate as BP AKR Fuels Retail, and expects to open its first retail site in Indonesia in 2018, the statement said. “We are delighted to be working with AKR to help meet Indonesia’s growing demand for fuels and provide superior convenience offers,” BP downstream chief executive Tufan Erginbilgic said. Reporting by Fergus Jensen; Editing by Christian Schmollinger",http://www.reuters.com/article/us-bp-indonesia-akr-corporindo-idUSKBN1780LD,Deals,Reuters
385,2017-08-23,2017,8.0,23,,BP's Africa partner Kosmos reports positive gas drill test results,"(Reuters) - Oil and gas producer Kosmos Energy, which along with oil major BP Plc plans to produce gas off Mauritania coast, said a test drill showed that a key field would produce about 60 million cubic feet of gas per day. Kosmos, which was admitted to trading on the London Stock Exchange’s main market on Tuesday, claimed the well is capable of producing about 200 million cubic feet per day once fully operational. The company had in 2015 discovered a gas pool in the Tortue 1 exploration well, part of the Greater Tortue Complex spanning Senegal and Mauritania, contained more than 15 trillion cubic feet of gas. Last year, BP acquired working interest in Kosmos’ exploration blocks in Mauritania and Senegal, including the Tortue field. Oil majors including BP and Total are investing in the waters of Senegal and Mauritania, boosted by recent drilling successes and relatively low costs. Kosmos holds a 28 percent interest in Tortue, BP 62 percent, and Mauritania’s state-run oil company Societe Mauritanienne des Hydrocarbures et de Patrimoine Minier the rest. Reporting by Arathy S Nair in Bengaluru; Editing by Arun Koyyur",https://www.reuters.com/article/kosmos-energy-west-africa-bp/bps-africa-partner-kosmos-reports-positive-gas-drill-test-results-idUSL4N1L93N8,Commodities,Reuters
386,2016-06-30,2016,6.0,30,,"Poland's PKO BP to pay dividend of PLN 1/shr, as planned","WARSAW, June 30 (Reuters) - Shareholders at Poland’s No.1 bank, the state-run PKO BP, decided on Thursday that it will pay a dividend of 1.25 billion zlotys ($314.2 million), or 1.0 zloty per share, in line with the management’s proposal. ($1 = 3.9780 zlotys) (Reporting by Marcin Goclowski; Editing by Adrian Krajewski)",http://www.reuters.com/article/poland-pko-dividend-idUSFWN19M06M,Financials,Reuters
387,2017-09-13,2017,9.0,13,,UPDATE 1-Aker BP plans to drill 6-8 exploration wells in 2018,"(Adds quotes, background, detail) OSLO, Sept 13 (Reuters) - Aker BP plans to drill between six and eight exploration wells off Norway next year, including four in the Barents Sea, the Norwegian oil firm’s chief executive told Reuters. One of these will target a prospect in the southeast Barents on the maritime border with Russia and could contain significant new resources. “Yes, it can, but it also (has) quite a bit of risk,” Chief Executive Karl Johnny Hersvik said in an interview at Aker BP’s office near Oslo. “It’s an interesting prospect.” Aker BP, which is 40 percent owned by Aker Capital and 30 percent by BP, operates the licence with partners including Russia’s Lukoil and Norway’s Statoil . Statoil recently completed the highly anticipated Korpfjell well some 100 km further north, but found only a small, non-commercial quantity of gas, contrary to expectations of a multi-million or even a billion-barrels discovery. “The hype of the Barents Sea was too high... It’s not game over, but it’s worthwhile to cool it a bit,” Hersvik said. In 2017, Aker BP plans to drill eight exploration wells in Norway, including five partner-operated wells. Aker’s production outlook for 2017 is 135,000-140,000 barrels of oil equivalents per day, Hersvik said, but said this could be revised depending on a capacity increase at Lundin’s Edvard Grieg field. Aker BP’s Ivar Aasen field sends oil and gas to the Edvard Grieg platform for further processing and export, and is thus dependent on it capacity. Hersvik said he expected a “slight decline” in production in 2018 and 2019 compared with 2017, before the start-up of Statoil’s Johan Sverdrup field in late 2019, where Aker BP holds an 11.57 percent stake. Oil companies have sharply reduced their costs in recent years to compensate for a fall in crude prices but there is still room for cuts, including some at Sverdrup, Hersvik said. Due to start production in late 2019, the Sverdrup field holds an estimated 2-3 billion barrels of oil equivalents, the largest found off Norway in decades. (Reporting by Nerijus Adomaitis; editing by Terje Solsvik and Jason Neely)",https://www.reuters.com/article/aker-bp-exploration/update-1-aker-bp-plans-to-drill-6-8-exploration-wells-in-2018-idUSL5N1LU0OS,Intel,Reuters
388,2016-12-27,2016,12.0,27,Tom Westbrook,Australia's Woolworths sells petrol chain to BP for $1.3 billion,"SYDNEY (Reuters) - Australia’s top grocer Woolworths Ltd (WOW.AX) said on Wednesday it will sell its chain of petrol stations to BP plc (BP.L) for A$1.8 billion ($1.3 billion), the latest disposal in a bid to return the company’s focus to its core supermarket business. The sale of the fuel business, comprising 527 petrol stations and 16 development sites was flagged in September and follows its earlier exit from a disastrous foray into hardware, which led to a A$1.8 billion impairment charge. “Hardware wasn’t so great ... this is another area of their business that they weren’t really managing well,” said Juliana Roadley, a market analyst at stockbroker Commonwealth Securities. Woolworths “didn’t understand” the fuel business and would be best to concentrate on selling groceries, she added. The fuel sold at Woolworths’ petrol stations is currently supplied by Caltex Australia (CTX.AX), which also bid for the business. Under the new arrangement BP will eventually supply and sell the fuel. The fuel business reported earnings before tax and significant items of A$117.8 million for the year ended June 30. Its sale “is not expected to have a material impact on Woolworths Group earnings”, the company said. “The release of A$1.785 billion from the sale will be used to strengthen our balance sheet and reinvest in our core businesses,” Woolworths Chief Executive Brad Banducci said. The 92-year-old company posted its first annual loss since its 1993 listing in August, hit hard by the hardware impairment and squeezed margins amid a price war with rival Coles, owned by Wesfarmers Ltd (WES.AX), and new entrants such as Germany’s ALDI Inc [ALDIEI.UL]. The deal, which was signed on Christmas Eve, is subject to regulatory approval and is not expected to be completed until January 2018 at the earliest, the statement said. It also involves an agreement to continue a fuel voucher scheme and the parties will jointly trial a convenience business at 200 of the petrol stations. Woolworths shares rose 2.7 percent to a two-month high in early trade, while the broader market rose 0.73 percent. BP downstream chief executive Tufan Erginbilgic said in a separate statement that it has similar and successful partnerships globally with retailers such as Marks and Spencer (MKS.L). Caltex Australia chief executive Julian Segal said in a statement he was “disappointed” that his company’s supply arrangement with Woolworths would end. Caltex shares fell as much as 2.6 percent in early trade. Reporting by Tom Westbrook; Additional reporting by Wayne Cole; Editing by Alison Williams and Richard Pullin",http://www.reuters.com/article/woolworths-bp-sale-idUSL4N1EM3DB,Deals,Reuters
389,2019-05-08,2019,5.0,8,,BP-backed UK energy supplier Pure Planet cuts prices 2.4 pct,"LONDON, May 8 (Reuters) - British energy supplier Pure Planet, in which oil giant BP has a 25 percent stake, has cut its average annual dual gas and electricity price by 2.4 percent, it said on Wednesday. The cut is the company’s second price drop this year and comes after all of the country’s ‘big six’ suppliers raised their average prices around 10 percent in April in line with an increase in the energy regulator’s price cap. Pure Planet said it would cut its gas price by 6 percent from May 8, which translates to a 2.4 percent fall, or 24 pounds ($31) saving on an average dual fuel bill to 962 pounds a year. The company said unseasonably warm temperatures over February and May had seen gas demand and wholesale gas prices fall in Britain, allowing it to lower prices. Pure Planet has around 100,000 customers and is one of some 50 brands challenging the big six energy firms for market share. $1 = 0.7688 pounds
Reporting by Susanna Twidale; Editing by Mark Potter",https://www.reuters.com/article/britain-energy-prices/bp-backed-uk-energy-supplier-pure-planet-cuts-prices-24-pct-idUSL5N22K4TL,Energy,Reuters
390,2017-03-17,2017,3.0,17,,BP halves stake in New Zealand's only oil refinery,"WELLINGTON (Reuters) - BP Plc on Friday said it had sold around half its roughly 20-percent stake in New Zealand Refining Company Limited for NZ$80.4 million ($56.2 million) as part of a global portfolio review. BP was the largest shareholder in New Zealand’s only oil refiner before it sold the stock in block trade on Thursday night at NZ$2.32 per share, stock exchange filings show, below Thursday’s closing price of NZ$2.49. Shares in the company, which had been in a trading halt due to the transaction, fell 4 percent to NZ$2.39 when they resumed trading on Friday afternoon. New Zealand’s benchmark S&P/NZX 50 index was up 0.2 percent on the day. “BP regularly undertakes reviews of its assets, partnerships and shareholdings around the world and today’s transaction is the outcome of one such global portfolio review,” BP’s head of Asia-Pacific fuels Andy Holmes said in a statement. BP did not disclose the buyer of the stake, but said in a statement that it had retained an 10.1-percent interest in the company, via local subsidiaries. “BP’s reduction in shareholding does not affect the existing contractual arrangements between Refining NZ and BP, including the processing agreement,” New Zealand Refining said in a statement. Exxon Mobil Corp, via a subsidiary, and New Zealand’s Z Energy Ltd are the other major shareholders in New Zealand Refining. Reporting by Tom Westbrook; Editing by Richard Lough and Joseph Radford",http://www.reuters.com/article/us-nz-refining-bp-selldown-idUSKBN16O06E,Commodities,Reuters
391,2016-06-10,2016,6.0,10,"Henrik Stolen, Karolin Schaps",BP and Det norske agree $1.3 billion Norwegian oil merger,"OSLO/LONDON (Reuters) - Oil companies BP (BP.L) and Det norske DETNOR.OL have agreed to merge their Norwegian businesses in a $1.3 billion all-share deal to cut costs, challenge Statoil’s STL.OL dominance of the local industry and look for more acquisitions. The new venture, which could produce over a tenth of Norway’s oil output, will offer BP an opportunity to tap into new oil production and reserves in the next decade after it cut back exploration in recent years. Norway’s seas, unlike Britain’s, are offering more opportunities for exploration, with authorities opening up new acreage in the Arctic. In particular, BP will gain exposure to the giant Johan Sverdrup field, the largest oil find in Norway in 30 years, in which Det norske has a 11.57 percent stake, and which is expected to start production in late 2019. The merged entity, to be called Aker BP, will be part owned by Aker, an investment vehicle that is Det norske’s main shareholder and controlled by Norwegian billionaire Kjell-Inge Roekke. It will hold 40 percent, with BP taking 30 percent and the remaining 30 percent controlled by other shareholders. The new company, which will include all of Det norske’s assets but only a small proportion of BP’s, will also provide an opportunity to cut costs as oil companies worldwide battle with a 55-percent fall in the price of crude since June 2014. “There is a need in the industry for closer collaboration, for pooling of rigs, for harmonizing standards, all to get the costs down,” said Martijn Rats, head of European oil and gas equity research at Morgan Stanley. “For BP, this transaction is important but at the scale of the company, it is quite modest.” For Det norske, the deal will strengthen its position as the biggest independent operator of Norwegian oil platforms and challenge the dominance of state-controlled Statoil, responsible for 60 percent of the Nordic country’s oil and gas output. Last month, Statoil increased its stake in Swedish oil firm Lundin Petroleum (LUPE.ST) to 20 percent, one of its partners in Johan Sverdrup, bolstering its dominance. After that deal, Det norske CEO Karl-Johnny Hersvik, who will head the new entity, called for a bigger competitor to Statoil. At 5.10 a.m. ET, BP shares were down 1.3 percent, roughly tracking the European oil and gas index .SXEP, while Det norske shares were up 8.3 percent. “This deal is clearly positive for Det norske. (It) creates a significantly stronger company, with a broader portfolio and stronger balance sheet, and the pricing reflects positively on Det norske’s existing portfolio,” Carnegie analyst Kjetil Bakken said in a note to clients. Aker BP will be looking for acquisitions. “We will look predominantly for oil assets and will put value over volume,” Hersvik told a news conference. The combined company will hold an estimated 723 million barrels of oil equivalent P50 reserves, with a 2015 joint production of approximately 122,000 barrels of oil equivalent per day, the companies said. A quarterly dividend policy will be introduced by the new company, with the first payment planned for the fourth quarter of 2016, conditional upon the approval of creditors. The deal is expected to close in the third quarter, pending shareholder and regulatory approval. The second-largest shareholder in Det norske, Folketrygdfondet, has already said it would back the deal. The Norwegian oil minister also welcomed it. KLP, Det norske’s sixth-biggest investor with a 1.3 percent stake, said the deal was a good solution for the companies and shareholders, but portfolio manager John Harald Henriksen added it was too early to say if KLP would vote for it. Additional reporting by Stine Jacobsen in Oslo and Ron Bousso in London; Writing by Gwladys Fouche in Oslo; Editing by David Goodman and Mark Potter",http://www.reuters.com/article/bp-detnorske-idUSL8N1920ZT,Deals,Reuters
392,2017-10-24,2017,10.0,24,,Aker BP in $2 bln deal to buy Norway unit of Hess,"OSLO, Oct 24 (Reuters) - Aker BP has agreed to buy the Norwegian unit of U.S. oil firm Hess in a $2 billion deal to further expand its portfolio, the companies said on Tuesday. Aker BP will raise $500 million in new equity to help pay for the deal, in a share issue fully underwritten by its top owners, investment firm Aker ASA and oil major BP . “Aker BP has a clear ambition to be the leading independent offshore exploration and production (E&P) company. This transaction is an important step in that direction,” Chief Executive Karl Johnny Hersvik said in a statement. Following the deal, Aker BP plans to raise its dividend to $350 million per year from $250 million, with the first increase planned for the fourth-quarter dividend payment of 2017. The transaction raises Aker BP’s stake in Norway’s Valhall and Hod fields to 100 percent, it said. “Aker BP will subsequently seek to sell or swap a minority interest in the fields to partners who want to work together with Aker BP to proactively target the upside potential in the area,” it added. (Reporting by Terje Solsvik; Editing by Subhranshu Sahu)",https://www.reuters.com/article/hess-ma-aker-bp/aker-bp-in-2-bln-deal-to-buy-norway-unit-of-hess-idUSL8N1MZ0U4,Market News,Reuters
